date,decimal,to go
4221770,66568,363437
421548,66588,363436
421547,66589,363435
591101,66598,363434
911012,66600,363433
1101262,66601,363432
1101261,66602,363431
1261916,66604,363430
261916,66604,363429
1261916,66604,363428
1261915,66605,363427
261915,66605,363426
1261915,66605,363425
191576,66606,363424
6191576,66606,363423
191575,66607,363422
6191575,66607,363421
511782,66628,363420
491791,66643,363419
491790,66644,363418
8301795,66650,363417
941001,66669,363416
761358,66679,363415
761357,66680,363414
591357,66686,363413
591356,66687,363412
641787,66705,363411
641786,66706,363410
671154,66711,363409
671153,66712,363408
711539,66712,363407
391951,66716,363406
951358,66719,363405
951357,66720,363404
961049,66726,363403
961048,66727,363402
671549,66745,363401
671548,66746,363400
791433,66760,363399
431045,66802,363398
431044,66803,363397
851651,66825,363396
851650,66826,363395
381323,66838,363394
231487,66846,363393
6231487,66846,363392
671476,66856,363391
761495,66874,363390
291234,66906,363389
3291234,66906,363388
3291233,66907,363387
981181,66949,363386
811815,66950,363385
811814,66951,363384
181488,66952,363383
1181488,66952,363382
1181488,66952,363381
7301217,66962,363380
7301216,66963,363379
121675,66964,363378
541611,66969,363377
161107,66971,363376
4161107,66971,363375
611066,66972,363374
161106,66972,363373
4161106,66972,363372
681931,66987,363371
931233,66990,363370
352020,67011,363369
5202009,67012,363368
5202008,67013,363367
691312,67022,363366
691311,67023,363365
131173,67024,363364
9131173,67024,363363
1311733,67025,363362
311733,67025,363361
731741,67034,363360
741219,67037,363359
121915,67039,363358
4121915,67039,363357
191536,67041,363356
2191536,67041,363355
12191536,67041,363354
871347,67061,363353
921749,67072,363352
891735,67094,363351
891734,67095,363350
351359,67109,363349
351358,67110,363348
881049,67135,363347
751355,67152,363346
241243,67165,363345
9241243,67165,363344
241242,67166,363343
9241242,67166,363342
651325,67186,363341
651324,67187,363340
471021,67198,363339
1021058,67201,363338
1021057,67202,363337
251651,67210,363336
5251651,67210,363335
651181,67213,363334
511815,67214,363333
511814,67215,363332
181485,67216,363331
1181485,67216,363330
1181485,67216,363329
551825,67234,363328
331899,67244,363327
761444,67255,363326
761443,67256,363325
351382,67260,363324
821366,67264,363323
621524,67269,363322
621523,67270,363321
881603,67294,363320
881602,67295,363319
911971,67324,363318
971385,67327,363317
441393,67347,363316
441392,67348,363315
381211,67386,363314
121114,67388,363313
8121114,67388,363312
121113,67389,363311
8121113,67389,363310
1211136,67389,363309
211136,67389,363308
1211136,67389,363307
1211135,67390,363306
211135,67390,363305
1211135,67390,363304
111358,67390,363303
2111358,67390,363302
12111358,67390,363301
111357,67391,363300
2111357,67391,363299
12111357,67391,363298
641502,67396,363297
641501,67397,363296
451821,67403,363295
821414,67406,363294
821413,67407,363293
141362,67408,363292
2141362,67408,363291
141361,67410,363290
2141361,67410,363289
361982,67411,363288
951596,67419,363287
271258,67432,363286
5271258,67432,363285
271257,67433,363284
5271257,67433,363283
351853,67440,363282
471222,67477,363281
471221,67479,363280
1221962,67480,363279
221962,67480,363278
1221962,67480,363277
1221961,67481,363276
221961,67481,363275
1221961,67481,363274
961871,67483,363273
961870,67484,363272
361445,67500,363271
451138,67504,363270
511383,67505,363269
491033,67515,363268
491032,67516,363267
671781,67533,363266
781239,67537,363265
751932,67546,363264
751931,67547,363263
931643,67549,363262
671245,67585,363261
221119,67591,363260
5221119,67591,363259
221118,67593,363258
5221118,67593,363257
211189,67593,363256
2211189,67593,363255
111897,67593,363254
2111897,67593,363253
111896,67594,363252
2111896,67594,363251
741149,67610,363250
411497,67610,363249
411496,67611,363248
841717,67642,363247
841716,67643,363246
171666,67644,363245
4171666,67644,363244
661307,67648,363243
321116,67668,363242
321115,67669,363241
211156,67669,363240
3211156,67669,363239
211155,67670,363238
3211155,67670,363237
111555,67670,363236
2111555,67670,363235
721706,67688,363234
721705,67689,363233
821515,67697,363232
821514,67698,363231
151489,67699,363230
2151489,67699,363229
151488,67700,363228
2151488,67700,363227
861657,67704,363226
861656,67705,363225
771241,67712,363224
771240,67713,363223
971101,67734,363222
711013,67735,363221
1101349,67737,363220
1101348,67738,363219
851844,67743,363218
851843,67744,363217
741187,67749,363216
741186,67751,363215
521807,67771,363214
521806,67772,363213
291105,67780,363212
8291105,67780,363211
911045,67781,363210
291104,67781,363209
8291104,67781,363208
421861,67823,363207
421860,67824,363206
441614,67865,363205
161426,67867,363204
4161426,67867,363203
161425,67868,363202
4161425,67868,363201
272009,67881,363200
4272009,67881,363199
541705,67895,363198
981049,67900,363197
451194,67912,363196
451193,67913,363195
511936,67913,363194
471172,67920,363193
711728,67920,363192
711727,67921,363191
361026,67932,363190
261408,67936,363189
10261408,67936,363188
261407,67938,363187
10261407,67938,363186
751766,67953,363185
161203,67974,363184
711264,67990,363183
661237,67998,363182
521902,68010,363181
241203,68015,363180
241202,68016,363179
471623,68029,363178
471622,68030,363177
521983,68044,363176
331118,68049,363175
311181,68050,363174
3311181,68050,363173
111814,68051,363172
3111814,68051,363171
111813,68052,363170
3111813,68052,363169
181351,68053,363168
1181351,68053,363167
1181351,68053,363166
11181351,68053,363165
351115,68056,363164
351114,68057,363163
511147,68057,363162
511146,68058,363161
5111465,68058,363160
251207,68073,363159
251206,68074,363158
361455,68085,363157
361454,68086,363156
331297,68114,363155
971274,68118,363154
971273,68119,363153
771573,68124,363152
971395,68134,363151
291183,68141,363150
291182,68142,363149
911827,68142,363148
911826,68143,363147
851556,68151,363146
851555,68152,363145
871373,68157,363144
291202,68166,363143
6291202,68166,363142
271430,68174,363141
4271430,68174,363140
911613,68195,363139
161295,68197,363138
1161295,68197,363137
1161295,68197,363136
911612,68197,363135
681307,68213,363134
881334,68231,363133
881333,68232,363132
381937,68238,363131
321238,68258,363130
131837,68303,363129
5131837,68303,363128
131836,68304,363127
5131836,68304,363126
651338,68319,363125
651337,68321,363124
491668,68327,363123
491667,68328,363122
761354,68339,363121
761353,68340,363120
251798,68348,363119
6251798,68348,363118
771950,68367,363117
591408,68382,363116
881762,68406,363115
881761,68407,363114
761841,68409,363113
761840,68410,363112
741018,68428,363111
741017,68429,363110
4101777,68430,363109
4101776,68432,363108
781489,68443,363107
851057,68468,363106
851056,68469,363105
891961,68474,363104
891960,68475,363103
841569,68486,363102
731225,68518,363101
731224,68519,363100
541938,68529,363099
431834,68541,363098
431833,68542,363097
571965,68547,363096
651663,68551,363095
721576,68558,363094
721575,68559,363093
241934,68565,363092
5241934,68565,363091
831931,68581,363090
831930,68582,363089
551434,68632,363088
551433,68633,363087
741371,68638,363086
741370,68639,363085
761517,68645,363084
6151732,68647,363083
791707,68670,363082
791706,68672,363081
591887,68689,363080
441679,68708,363079
441678,68711,363078
631985,68719,363077
631984,68720,363076
281439,68750,363075
5281439,68750,363074
941826,68755,363073
941825,68756,363072
331737,68791,363071
371538,68796,363070
211211,68815,363069
211210,68816,363068
121089,68817,363067
1121089,68817,363066
1121089,68817,363065
121088,68818,363064
1121088,68818,363063
1121088,68818,363062
761213,68839,363061
121304,68841,363060
6121304,68841,363059
121303,68842,363058
6121303,68842,363057
371017,68846,363056
7101730,68849,363055
851357,68856,363054
571540,68861,363053
761435,68885,363052
471384,68910,363051
841049,68914,363050
921243,68919,363049
431414,68923,363048
431413,68924,363047
141389,68925,363046
3141389,68925,363045
241604,68938,363044
9241604,68938,363043
241603,68939,363042
9241603,68939,363041
631404,68947,363040
631403,68948,363039
381498,68952,363038
831482,68957,363037
831481,68958,363036
481905,68960,363035
251721,68966,363034
5251721,68966,363033
251720,68967,363032
5251720,68967,363031
371039,68974,363030
361879,69031,363029
361878,69032,363028
991332,69040,363027
991331,69041,363026
331831,69043,363025
331830,69044,363024
131871,69064,363023
6131871,69064,363022
871382,69067,363021
871381,69068,363020
381642,69070,363019
721873,69079,363018
451339,69087,363017
451338,69088,363016
721909,69094,363015
721908,69095,363014
751049,69102,363013
981657,69122,363012
981656,69123,363011
381626,69130,363010
941768,69140,363009
741673,69155,363008
741672,69156,363007
951744,69164,363006
3101452,69185,363005
531619,69193,363004
531618,69194,363003
161890,69196,363002
3161890,69196,363001
881344,69218,363000
271712,69237,362999
2271712,69237,362998
7171226,69239,362997
571939,69251,362996
291857,69259,362995
291909,69279,362994
7291909,69279,362993
461493,69292,362992
461492,69293,362991
981688,69305,362990
981687,69306,362989
941447,69363,362988
941446,69364,362987
861432,69382,362986
861431,69383,362985
1251118,69392,362984
1251118,69392,362983
1251117,69393,362982
1251117,69393,362981
511176,69393,362980
111758,69394,362979
5111758,69394,362978
111757,69395,362977
5111757,69395,362976
991464,69406,362975
961699,69425,362974
361769,69440,362973
361768,69441,362972
681701,69459,362971
7301900,69493,362970
421706,69512,362969
421705,69513,362968
871393,69520,362967
931738,69524,362966
931737,69526,362965
931424,69531,362964
241085,69535,362963
4241085,69535,362962
641809,69556,362961
361414,69562,362960
361413,69563,362959
141385,69564,362958
6141385,69564,362957
141384,69565,362956
6141384,69565,362955
831136,69572,362954
311361,69573,362953
8311361,69573,362952
361306,69576,362951
361305,69577,362950
761085,69582,362949
761084,69583,362948
591349,69601,362947
261582,69607,362946
9261582,69607,362945
451622,69613,362944
221552,69617,362943
6221552,69617,362942
521349,69621,362941
521348,69622,362940
441450,69631,362939
641206,69645,362938
652017,69652,362937
5201704,69654,362936
5201703,69655,362935
3301295,69663,362934
231186,69678,362933
311864,69680,362932
591425,69718,362931
591424,69719,362930
621702,69728,362929
731141,69741,362928
731140,69742,362927
311409,69742,362926
7311409,69742,362925
422018,69748,362924
2201802,69750,362923
2201801,69752,362922
721103,69795,362921
211034,69796,362920
7211034,69796,362919
211033,69797,362918
7211033,69797,362917
391568,69801,362916
651932,69819,362915
651931,69820,362914
931779,69822,362913
931778,69823,362912
241614,69833,362911
241613,69834,362910
161354,69835,362909
4161354,69835,362908
161353,69837,362907
4161353,69837,362906
881937,69859,362905
891300,69909,362904
151030,69947,362903
9151030,69947,362902
651322,69953,362901
651321,69954,362900
321934,69956,362899
981943,69985,362898
981942,69986,362897
951313,70005,362896
951312,70006,362895
131252,70007,362894
5131252,70007,362893
1252014,70010,362892
1252014,70010,362891
5201411,70012,362890
141099,70015,362889
5201410,70015,362888
531261,70022,362887
531260,70023,362886
831093,70091,362885
181832,70110,362884
7181832,70110,362883
181831,70111,362882
7181831,70111,362881
331656,70118,362880
331655,70119,362879
551153,70123,362878
511534,70124,362877
761556,70131,362876
621495,70156,362875
521333,70161,362874
691827,70182,362873
691826,70183,362872
491743,70188,362871
891883,70210,362870
891882,70211,362869
341374,70238,362868
571634,70253,362867
941357,70258,362866
941356,70259,362865
681920,70276,362864
331792,70286,362863
331791,70287,362862
791738,70289,362861
781064,70325,362860
521183,70358,362859
521182,70361,362858
211829,70361,362857
5211829,70361,362856
771375,70374,362855
771427,70397,362854
771426,70398,362853
471769,70417,362852
471768,70418,362851
871844,70422,362850
261205,70431,362849
7261205,70431,362848
861020,70444,362847
481807,70466,362846
171279,70480,362845
7171279,70480,362844
682006,70486,362843
281895,70530,362842
6281895,70530,362841
541512,70535,362840
151214,70537,362839
4151214,70537,362838
4151213,70538,362837
391629,70542,362836
291844,70546,362835
6291844,70546,362834
651067,70556,362833
651066,70557,362832
551961,70581,362831
551960,70582,362830
651162,70597,362829
651161,70598,362828
511615,70598,362827
511614,70599,362826
161493,70600,362825
1161493,70600,362824
1161493,70600,362823
381514,70622,362822
381513,70623,362821
8151379,70624,362820
151378,70626,362819
8151378,70626,362818
251015,70637,362817
9251015,70637,362816
251014,70639,362815
9251014,70639,362814
5101495,70639,362813
281470,70651,362812
6281470,70651,362811
922001,70665,362810
922000,70666,362809
471314,70681,362808
471313,70682,362807
131352,70683,362806
7131352,70683,362805
421589,70691,362804
651262,70698,362803
771658,70711,362802
771657,70712,362801
521965,70723,362800
521964,70724,362799
541054,70731,362798
421665,70744,362797
791428,70776,362796
791427,70777,362795
931172,70784,362794
311721,70785,362793
311720,70786,362792
751326,70799,362791
261061,70803,362790
3261061,70803,362789
261060,70804,362788
3261060,70804,362787
881235,70811,362786
451068,70820,362785
871244,70838,362784
871243,70839,362783
891757,70854,362782
571338,70858,362781
571337,70859,362780
291691,70915,362779
691043,70918,362778
691042,70919,362777
121024,70943,362776
4121024,70943,362775
481903,70953,362774
581642,70987,362773
631450,71006,362772
252005,71024,362771
7252005,71024,362770
252004,71026,362769
7252004,71026,362768
251154,71042,362767
6251154,71042,362766
511541,71043,362765
541093,71046,362764
541092,71047,362763
991326,71057,362762
271361,71065,362761
6271361,71065,362760
271360,71066,362759
6271360,71066,362758
521323,71091,362757
651839,71100,362756
491843,71125,362755
371726,71141,362754
371725,71142,362753
591449,71146,362752
591448,71147,362751
241590,71155,362750
3241590,71155,362749
6242021,71162,362748
242020,71163,362747
6242020,71163,362746
261336,71178,362745
9261336,71178,362744
261335,71180,362743
9261335,71180,362742
921205,71214,362741
341310,71223,362740
3101118,71226,362739
1011183,71227,362738
1011182,71228,362737
111828,71228,362736
10111828,71228,362735
111827,71229,362734
10111827,71229,362733
961509,71241,362732
551563,71248,362731
632004,71252,362730
431078,71257,362729
291619,71287,362728
